Time	EMG	Muscle Force
10.368	0.645344	0.276933
10.369	0.527283	0.276933
10.37	0.536906	0.276933
10.371	0.517142	0.276933
10.372	0.244862	0.276933
10.373	-0.467419	0.276933
10.374	-1.64991	0.276933
10.375	-3.13134	0.276933
10.376	-9.53528	0.276933
10.377	10.6082	0.276933
10.378	13.1168	0.276933
10.379	-5.5252	0.276933
10.38	-4.38807	0.276933
10.381	-2.84288	0.276933
10.382	-1.23702	0.276933
10.383	0.120161	0.276933
10.384	1.03132	0.276933
10.385	1.41055	0.276933
10.386	1.3071	0.276933
10.387	0.869409	0.276933
10.388	0.19918	0.276933
10.389	-0.59453	0.276933
10.39	-1.42287	0.276933
10.391	-2.20672	0.276933
10.392	-2.86278	0.276933
10.393	6.78255	0.276556
10.394	-2.34182	0.276933
10.395	4.42227	0.276933
10.396	-2.62763	0.276933
10.397	-1.7811	0.276933
10.398	-0.818699	0.276933
10.399	0.0690786	0.276933
10.4	0.701049	0.276933
10.401	0.95369	0.276933
10.402	0.81399	0.276933
10.403	0.319185	0.276933
10.404	-0.39535	0.276933
10.405	-1.11424	0.276933
10.406	-1.64617	0.276933
10.407	-1.84266	0.276933
10.408	-1.63309	0.276933
10.409	9.64563	0.276933
10.41	7.93282	0.276933
10.411	-17.3966	0.276933
10.412	1.39375	0.276933
10.413	1.73937	0.276933
10.414	1.62444	0.276933
10.415	1.08871	0.276933
10.416	0.304832	0.276933
10.417	-0.465875	0.276933
10.418	-0.951633	0.276933
10.419	-0.958262	0.276933
10.42	-0.435894	0.276933
10.421	0.476878	0.276933
10.422	1.52535	0.276556
10.423	2.38837	0.276556
10.424	2.79264	0.276556
10.425	2.60281	0.276556
10.426	-22.4583	0.276556
10.427	2.47345	0.276556
10.428	17.8053	0.276556
10.429	-1.22205	0.276556
10.43	-1.68582	0.276556
10.431	-1.69643	0.276556
10.432	-1.36012	0.276556
10.433	-0.862425	0.276556
10.434	-0.386896	0.276556
10.435	-0.0592459	0.276933
10.436	0.120798	0.276933
10.437	0.260438	0.276933
10.438	0.447123	0.276933
10.439	0.75427	0.276933
10.44	1.16976	0.276556
10.441	1.59143	0.276933
10.442	1.86994	0.276556
10.443	-8.30443	0.276556
10.444	-4.49657	0.276556
10.445	8.67603	0.276556
10.446	0.422012	0.276556
10.447	-0.0867646	0.276556
10.448	-0.356938	0.276556
10.449	-0.363706	0.276556
10.45	-0.194761	0.276556
10.451	-0.00619938	0.276933
10.452	0.0752605	0.276933
10.453	-0.0577803	0.276933
10.454	-0.389317	0.276933
10.455	-0.761693	0.276933
10.456	-0.99303	0.276933
10.457	-0.925618	0.276933
10.458	-0.492938	0.276933
10.459	11.1489	0.276933
10.46	1.5218	0.276933
10.461	-15.5129	0.276933
10.462	2.25981	0.276933
10.463	2.19887	0.276933
10.464	1.68823	0.276933
10.465	0.889699	0.276933
10.466	0.0578688	0.276933
10.467	-0.544893	0.276933
10.468	-0.74047	0.276933
10.469	-0.490897	0.276933
10.47	0.0811023	0.276933
10.471	0.719092	0.276933
10.472	1.1529	0.276933
10.473	1.16105	0.276933
10.474	0.656519	0.276933
10.475	-0.283471	0.276933
10.476	-15.1612	0.276933
10.477	5.33923	0.276933
10.478	15.8816	0.276933
10.479	-3.53301	0.276933
10.48	-3.22281	0.276933
10.481	-2.45228	0.276933
10.482	-1.41155	0.276933
10.483	-0.332145	0.276933
10.484	0.568442	0.276933
10.485	1.13572	0.276933
10.486	1.26135	0.276933
10.487	0.96793	0.276933
10.488	0.292313	0.276933
10.489	-0.651882	0.276933
10.49	-1.71009	0.276933
10.491	-2.70453	0.276933
10.492	-0.0266784	0.276933
10.493	4.73576	0.276933
10.494	-2.53439	0.276933
10.495	4.61563	0.276933
10.496	-2.37529	0.276933
10.497	-1.42044	0.276933
10.498	-0.569587	0.276933
10.499	0.00365086	0.276933
10.5	0.228461	0.276933
10.501	0.160656	0.276933
10.502	-0.0305488	0.276933
10.503	-0.163432	0.276933
10.504	-0.0701735	0.276933
10.505	0.355238	0.276933
10.506	1.07326	0.276933
10.507	1.93685	0.276933
10.508	2.73771	0.276933
10.509	-19.4468	0.276933
10.51	23.0857	0.276933
10.511	-12.3131	0.276933
10.512	2.26193	0.276933
10.513	1.27537	0.276933
10.514	0.295144	0.276933
10.515	-0.439338	0.276933
10.516	-0.75079	0.276933
10.517	-0.58185	0.276933
10.518	-0.0284489	0.276933
10.519	0.661126	0.276933
10.52	1.18189	0.276933
10.521	1.21587	0.276933
10.522	0.574441	0.276933
10.523	-0.751625	0.276933
10.524	-2.56015	0.276933
10.525	-4.48317	0.276933
10.526	-5.11363	0.276933
10.527	10.4119	0.276933
10.528	11.2394	0.276933
10.529	-6.17501	0.276933
10.53	-4.65859	0.276933
10.531	-2.82354	0.276933
10.532	-1.03707	0.276933
10.533	0.402955	0.276933
10.534	1.32256	0.276933
10.535	1.67908	0.276933
10.536	1.49779	0.276933
10.537	0.929903	0.276933
10.538	0.0752743	0.276933
10.539	-0.947464	0.276556
10.54	-2.02242	0.276933
10.541	-3.03004	0.276933
10.542	-3.84545	0.276556
10.543	11.4816	0.276556
10.544	-2.98587	0.276933
10.545	3.22008	0.276556
10.546	-3.33947	0.276556
10.547	-2.26668	0.276556
10.548	-1.04805	0.276933
10.549	0.116558	0.276556
10.55	1.02608	0.276556
10.551	1.51247	0.276556
10.552	1.47065	0.276556
10.553	0.863059	0.276556
10.554	-0.224731	0.276556
10.555	-1.5791	0.276556
10.556	-2.93007	0.276556
10.557	-3.98126	0.276933
10.558	-4.48579	0.276933
10.559	14.1271	0.276933
10.56	14.5896	0.276556
10.561	-19.8677	0.276933
10.562	-1.09311	0.276933
10.563	-0.0430844	0.276556
10.564	0.593189	0.276933
10.565	0.792153	0.276933
10.566	0.691477	0.276556
10.567	0.511462	0.276933
10.568	0.438873	0.276556
10.569	0.514255	0.276556
10.57	0.649457	0.276933
10.571	0.60836	0.276933
10.572	0.157676	0.276556
10.573	-0.835218	0.276933
10.574	-2.3091	0.276933
10.575	-4.00255	0.276933
10.576	-5.3532	0.276933
10.577	10.2168	0.276933
10.578	11.2776	0.276556
10.579	-5.99116	0.276933
10.58	-4.61678	0.276556
10.581	-2.8641	0.276556
10.582	-1.09198	0.276933
10.583	0.389752	0.276933
10.584	1.37924	0.276556
10.585	1.79757	0.276556
10.586	1.62954	0.276556
10.587	0.994695	0.276933
10.588	-0.0221646	0.276556
10.589	-1.28665	0.276556
10.59	-2.63256	0.276933
10.591	-3.86217	0.276933
10.592	-1.46266	0.276556
10.593	11.2411	0.276556
10.594	-3.57541	0.276556
10.595	2.8145	0.276933
10.596	-3.00556	0.276556
10.597	-1.69761	0.276556
10.598	-0.550011	0.276556
10.599	0.21302	0.276556
10.6	0.506124	0.276556
10.601	0.405741	0.276556
10.602	0.115121	0.276556
10.603	-0.135976	0.276556
10.604	-0.142406	0.276556
10.605	0.213136	0.276556
10.606	0.888417	0.276556
10.607	1.72747	0.276556
10.608	2.51559	0.276556
10.609	-19.6175	0.276556
10.61	25.0676	0.276556
10.611	-13.6261	0.276933
10.612	2.16224	0.276933
10.613	1.24977	0.276556
10.614	0.335084	0.276933
10.615	-0.362234	0.276556
10.616	-0.67677	0.276933
10.617	-0.548909	0.276933
10.618	-0.0596776	0.276933
10.619	0.566761	0.276933
10.62	1.06195	0.276933
10.621	1.13099	0.276933
10.622	0.590522	0.276933
10.623	-0.582368	0.276933
10.624	-2.21766	0.276933
10.625	-3.99002	0.276933
10.626	-5.67428	0.276933
10.627	9.67236	0.276933
10.628	11.2094	0.276933
10.629	-5.83066	0.276933
10.63	-4.47736	0.276933
10.631	-2.77178	0.276933
10.632	-1.04762	0.276933
10.633	0.402454	0.276933
10.634	1.37808	0.276933
10.635	1.81373	0.276933
10.636	1.64814	0.276933
10.637	0.992677	0.276933
10.638	-0.0691318	0.276933
10.639	-1.39322	0.276933
10.64	-2.79619	0.276933
10.641	-4.06213	0.276933
10.642	-1.12804	0.276933
10.643	12.3108	0.276933
10.644	-4.1948	0.276933
10.645	2.21418	0.276933
10.646	-2.98791	0.276933
10.647	-1.63578	0.276933
10.648	-0.467077	0.276933
10.649	0.296388	0.276933
10.65	0.575716	0.276933
10.651	0.453833	0.276933
10.652	0.136998	0.276933
10.653	-0.143475	0.276933
10.654	-0.183164	0.276556
10.655	0.135352	0.276933
10.656	0.773815	0.276556
10.657	1.58333	0.276556
10.658	2.35704	0.276933
10.659	-19.094	0.276556
10.66	25.9642	0.276556
10.661	-14.7583	0.276556
10.662	2.126	0.276556
10.663	1.25706	0.276556
10.664	0.37445	0.276933
10.665	-0.305065	0.276933
10.666	-0.61496	0.276933
10.667	-0.492656	0.276933
10.668	-0.0172643	0.276933
10.669	0.587624	0.276933
10.67	1.05373	0.276933
10.671	1.08608	0.276933
10.672	0.503737	0.276933
10.673	-0.70959	0.276933
10.674	-2.37462	0.276933
10.675	-4.15704	0.276933
10.676	-4.4844	0.276933
10.677	9.47277	0.276933
10.678	10.5091	0.276933
10.679	-5.83108	0.276933
10.68	-4.43003	0.276933
10.681	-2.69779	0.276933
10.682	-0.972453	0.276933
10.683	0.456232	0.276933
10.684	1.39689	0.276933
10.685	1.7948	0.276933
10.686	1.6027	0.276933
10.687	0.939816	0.276933
10.688	-0.107463	0.276933
10.689	-1.39766	0.276933
10.69	-2.7548	0.276933
10.691	-3.97318	0.276933
10.692	-0.813855	0.276933
10.693	11.904	0.276933
10.694	-4.28411	0.276933
10.695	2.17535	0.276933
10.696	-2.87723	0.276933
10.697	-1.5594	0.276933
10.698	-0.424316	0.276933
10.699	0.310787	0.276933
10.7	0.568726	0.276933
10.701	0.431837	0.276933
10.702	0.110313	0.276933
10.703	-0.166389	0.276933
10.704	-0.20044	0.276933
10.705	0.123124	0.276933
10.706	0.763331	0.276933
10.707	1.57059	0.276933
10.708	2.34211	0.276933
10.709	-17.7441	0.276933
10.71	23.6375	0.276933
10.711	-14.0416	0.276933
10.712	2.28286	0.276933
10.713	1.48719	0.276933
10.714	0.633671	0.276933
10.715	-0.0997817	0.276933
10.716	-0.563963	0.276933
10.717	-0.673418	0.276933
10.718	-0.438453	0.276933
10.719	0.0289654	0.276933
10.72	0.563684	0.276933
10.721	0.939499	0.276933
10.722	0.972511	0.276933
10.723	0.55674	0.276933
10.724	-0.28841	0.276933
10.725	-1.41472	0.276933
10.726	-10.9767	0.276933
10.727	5.2497	0.276933
10.728	13.9308	0.276933
10.729	-3.93664	0.276933
10.73	-3.32429	0.276933
10.731	-2.31828	0.276556
10.732	-1.14418	0.276933
10.733	-0.046215	0.276933
10.734	0.77034	0.276933
10.735	1.17466	0.276556
10.736	1.113	0.276933
10.737	0.679125	0.276933
10.738	-0.0358928	0.276556
10.739	-0.887156	0.276556
10.74	-1.72952	0.276933
10.741	-2.44179	0.276933
10.742	2.29161	0.276933
10.743	4.73687	0.276556
10.744	-4.47979	0.276556
10.745	3.56446	0.276556
10.746	-2.25225	0.276556
10.747	-1.49642	0.276933
10.748	-0.629097	0.276556
10.749	0.229847	0.276933
10.75	0.929116	0.276933
10.751	1.3084	0.276933
10.752	1.24766	0.276933
10.753	0.666718	0.276556
10.754	-0.394339	0.276933
10.755	-1.73685	0.276933
10.756	-3.08364	0.276556
10.757	-4.11721	0.276933
10.758	-4.56799	0.276933
10.759	20.0382	0.276933
10.76	8.01139	0.276556
10.761	-19.6988	0.276556
10.762	-0.609339	0.276933
10.763	0.526074	0.276556
10.764	1.14252	0.276556
10.765	1.19354	0.276556
10.766	0.825884	0.276933
10.767	0.30966	0.276556
10.768	-0.0815686	0.276556
10.769	-0.175811	0.276556
10.77	0.037324	0.276556
10.771	0.382764	0.276556
10.772	0.614832	0.276556
10.773	0.501581	0.276556
10.774	-0.0649452	0.276556
10.775	-1.01764	0.276933
10.776	-11.2954	0.276556
10.777	5.07043	0.276933
10.778	14.0196	0.276556
10.779	-3.68201	0.276933
10.78	-3.13441	0.276556
10.781	-2.19533	0.276933
10.782	-1.11147	0.276556
10.783	-0.133739	0.276556
10.784	0.553496	0.276556
10.785	0.867641	0.276556
10.786	0.814254	0.276933
10.787	0.527316	0.276556
10.788	0.104075	0.276556
10.789	-0.347287	0.276933
10.79	-0.750971	0.276933
10.791	-1.06487	0.276556
10.792	1.25429	0.276556
10.793	0.565632	0.276556
10.794	-4.15554	0.276933
10.795	5.36804	0.276556
10.796	-0.880997	0.276933
10.797	-0.579932	0.276556
10.798	-0.309379	0.276933
10.799	-0.134451	0.276556
10.8	-0.085708	0.276933
10.801	-0.139061	0.276556
10.802	-0.212429	0.276933
10.803	-0.217425	0.276933
10.804	-0.0616171	0.276933
10.805	0.328459	0.276933
10.806	0.932211	0.276933
10.807	1.6554	0.276933
10.808	2.35003	0.276933
10.809	-16.677	0.276933
10.81	22.5266	0.276556
10.811	-13.9176	0.276933
10.812	2.18188	0.276556
10.813	1.33254	0.276556
10.814	0.443615	0.276933
10.815	-0.257382	0.276556
10.816	-0.588003	0.276933
10.817	-0.475426	0.276556
10.818	0.00340953	0.276933
10.819	0.625631	0.276556
10.82	1.09531	0.276556
10.821	1.09842	0.276556
10.822	0.44884	0.276556
10.823	-0.861813	0.276556
10.824	-2.63243	0.276933
10.825	-4.4966	0.276556
10.826	-3.14471	0.276556
10.827	9.10752	0.276556
10.828	9.99965	0.276556
10.829	-5.82617	0.276556
10.83	-4.25586	0.276556
10.831	-2.43266	0.276556
10.832	-0.746088	0.276556
10.833	0.504733	0.276556
10.834	1.17695	0.276556
10.835	1.29507	0.276556
10.836	0.980064	0.276556
10.837	0.466362	0.276556
10.838	-0.0950531	0.276556
10.839	-0.591736	0.276556
10.84	-0.983257	0.276556
10.841	-1.28007	0.276556
10.842	-1.50671	0.276556
10.843	6.05357	0.276556
10.844	-5.47004	0.276556
10.845	4.41113	0.276556
10.846	-1.42855	0.276556
10.847	-1.00179	0.276556
10.848	-0.45018	0.276556
10.849	0.114435	0.276556
10.85	0.55133	0.276556
10.851	0.733313	0.276556
10.852	0.59602	0.276556
10.853	0.135147	0.276556
10.854	-0.544783	0.276556
10.855	-1.24204	0.276556
10.856	-1.75049	0.276556
10.857	-1.89688	0.276556
10.858	-1.59763	0.276556
10.859	12.5036	0.276556
10.86	6.97564	0.276556
10.861	-19.5659	0.276933
10.862	1.64979	0.276556
10.863	1.88355	0.276556
10.864	1.64268	0.276556
10.865	1.04384	0.276556
10.866	0.318864	0.276556
10.867	-0.267523	0.276556
10.868	-0.514588	0.276556
10.869	-0.374677	0.276933
10.87	0.0680398	0.276556
10.871	0.573506	0.276556
10.872	0.880157	0.276933
10.873	0.778612	0.276933
10.874	0.197497	0.276933
10.875	-0.768963	0.276933
10.876	-12.9497	0.276933
10.877	6.75945	0.276933
10.878	13.1097	0.276556
10.879	-3.57667	0.276556
10.88	-3.12351	0.276933
10.881	-2.26193	0.276933
10.882	-1.20033	0.276556
10.883	-0.168409	0.276556
10.884	0.63762	0.276933
10.885	1.09585	0.276933
10.886	1.1331	0.276933
10.887	0.814893	0.276556
10.888	0.192485	0.276556
10.889	-0.619433	0.276933
10.89	-1.48443	0.276933
10.891	-2.25896	0.276933
10.892	-2.80918	0.276933
10.893	10.4459	0.276933
10.894	-5.94385	0.276933
10.895	3.21725	0.276933
10.896	-1.68243	0.276933
10.897	-0.904961	0.276933
10.898	-0.247674	0.276933
10.899	0.150943	0.276933
10.9	0.242631	0.276556
10.901	0.0893379	0.276556
10.902	-0.150304	0.276556
10.903	-0.303549	0.276933
10.904	-0.210468	0.276556
10.905	0.230373	0.276556
10.906	0.985214	0.276556
10.907	1.91412	0.276556
10.908	2.80964	0.276556
10.909	-18.6384	0.276933
10.91	25.23	0.276556
10.911	-16.2505	0.276556
10.912	2.69009	0.276556
10.913	1.69077	0.276556
10.914	0.647476	0.276556
10.915	-0.185432	0.276556
10.916	-0.611184	0.276556
10.917	-0.554516	0.276556
10.918	-0.101935	0.276556
10.919	0.509998	0.276556
10.92	0.991053	0.276556
10.921	1.03075	0.276556
10.922	0.446713	0.276556
10.923	-0.768836	0.276556
10.924	-2.42567	0.276556
10.925	-4.18253	0.276556
10.926	-2.44236	0.276556
10.927	7.78887	0.276556
10.928	9.8423	0.276556
10.929	-5.6628	0.276556
10.93	-4.23279	0.276556
10.931	-2.49262	0.276556
10.932	-0.78539	0.276556
10.933	0.594306	0.276556
10.934	1.45311	0.276556
10.935	1.74094	0.276556
10.936	1.43224	0.276556
10.937	0.675562	0.276556
10.938	-0.410791	0.276556
10.939	-1.6566	0.276556
10.94	-2.87592	0.276556
10.941	-3.87945	0.276556
10.942	4.30266	0.276556
10.943	7.82957	0.276556
10.944	-6.04735	0.276556
10.945	2.35544	0.276556
10.946	-2.15485	0.276556
10.947	-0.99083	0.276556
10.948	-0.0619315	0.276556
10.949	0.458553	0.276556
10.95	0.529668	0.276556
10.951	0.256183	0.276556
10.952	-0.147547	0.276556
10.953	-0.444151	0.276556
10.954	-0.430844	0.276556
10.955	0.00847392	0.276556
10.956	0.831362	0.276556
10.957	1.87351	0.276556
10.958	2.89807	0.276556
10.959	-15.3376	0.276556
10.96	20.9568	0.276556
10.961	-15.7085	0.276556
10.962	3.06612	0.276556
10.963	2.04223	0.276556
10.964	0.929547	0.276556
10.965	-0.0166706	0.276556
10.966	-0.590133	0.276556
10.967	-0.692651	0.276556
10.968	-0.373176	0.276556
10.969	0.190545	0.276556
10.97	0.739198	0.276556
10.971	0.977773	0.276556
10.972	0.708269	0.276556
10.973	-0.127376	0.276556
10.974	-1.41014	0.276556
10.975	-2.8683	0.276556
10.976	-5.99538	0.276556
10.977	6.41167	0.276556
10.978	10.6032	0.276556
10.979	-4.40127	0.276556
10.98	-3.24591	0.276556
10.981	-1.86816	0.276556
10.982	-0.609893	0.276556
10.983	0.262349	0.276556
10.984	0.635065	0.276556
10.985	0.569035	0.276556
10.986	0.247728	0.276556
10.987	-0.0364599	0.276556
10.988	-0.0991395	0.276556
10.989	0.151473	0.276556
10.99	0.66009	0.276556
10.991	1.25264	0.276556
10.992	1.71012	0.276556
10.993	-4.40108	0.276556
10.994	-5.97488	0.276556
10.995	6.89566	0.276556
10.996	0.503831	0.276556
10.997	-0.0121919	0.276556
10.998	-0.265784	0.276556
10.999	-0.218352	0.276556
11	0.0348329	0.276556
11.001	0.304285	0.276556
11.002	0.393569	0.276556
11.003	0.148791	0.276556
11.004	-0.444096	0.276556
11.005	-1.22606	0.276556
11.006	-1.95652	0.276556
11.007	-2.37585	0.276556
11.008	-2.30066	0.276556
11.009	17.1261	0.276556
11.01	4.18262	0.276556
11.011	-19.9861	0.276556
11.012	1.35439	0.276556
11.013	1.85169	0.276556
11.014	1.80868	0.276556
11.015	1.29993	0.276556
11.016	0.547505	0.276556
11.017	-0.161493	0.276556
11.018	-0.583941	0.276556
11.019	-0.592546	0.276556
11.02	-0.216968	0.276556
11.021	0.347083	0.276556
11.022	0.852551	0.276556
11.023	1.0649	0.276556
11.024	0.850252	0.276556
11.025	0.218415	0.276556
11.026	-12.3672	0.276556
11.027	3.10108	0.276556
11.028	13.3145	0.276556
11.029	-2.69453	0.276556
11.03	-2.55565	0.276556
11.031	-1.98174	0.276556
11.032	-1.11861	0.276556
11.033	-0.176512	0.276556
11.034	0.620505	0.276556
11.035	1.08268	0.276556
11.036	1.08039	0.276556
11.037	0.640374	0.276556
11.038	-0.180015	0.276556
11.039	-1.21607	0.276556
11.04	-2.25828	0.276556
11.041	-3.09793	0.276556
11.042	5.0551	0.276556
11.043	5.94519	0.276556
11.044	-7.09428	0.276556
11.045	2.56185	0.276556
11.046	-1.53143	0.276556
11.047	-0.657387	0.276556
11.048	0.0156908	0.276556
11.049	0.386146	0.276556
11.05	0.442885	0.276556
11.051	0.263548	0.276556
11.052	0.00430053	0.276556
11.053	-0.202262	0.276556
11.054	-0.247302	0.276556
11.055	-0.0546429	0.276556
11.056	0.356976	0.276556
11.057	0.90739	0.276556
11.058	1.48309	0.276556
11.059	-13.8913	0.276556
11.06	24.9672	0.276556
11.061	-17.8937	0.276556
11.062	2.1022	0.276556
11.063	1.65383	0.276556
11.064	1.04243	0.276556
11.065	0.377197	0.276556
11.066	-0.21106	0.276556
11.067	-0.59565	0.276556
11.068	-0.691779	0.276556
11.069	-0.47239	0.276556
11.07	0.0135022	0.276556
11.071	0.612557	0.276933
11.072	1.1457	0.276556
11.073	1.43272	0.276556
11.074	1.35559	0.276556
11.075	0.901293	0.276933
11.076	-14.8385	0.276556
11.077	2.76918	0.276556
11.078	13.027	0.276556
11.079	-1.69745	0.276556
11.08	-1.69983	0.276556
11.081	-1.37972	0.276556
11.082	-0.884528	0.276556
11.083	-0.396531	0.276556
11.084	-0.0607836	0.276556
11.085	0.0692998	0.276556
11.086	0.029035	0.276556
11.087	-0.00526652	0.276556
11.088	0.0852895	0.276556
11.089	0.391679	0.276556
11.09	0.901026	0.276556
11.091	1.49317	0.276556
11.092	1.9859	0.276556
11.093	-3.7097	0.276556
11.094	-7.52304	0.276556
11.095	6.18787	0.276556
11.096	1.03162	0.276556
11.097	0.451231	0.276556
11.098	0.0596423	0.276556
11.099	-0.0811083	0.276556
11.1	-0.0289409	0.276556
11.101	0.070769	0.276556
11.102	0.0773702	0.276556
11.103	-0.133095	0.276556
11.104	-0.564035	0.276556
11.105	-1.06777	0.276556
11.106	-1.44397	0.276556
11.107	-1.49716	0.276556
11.108	-1.11668	0.276556
11.109	14.1914	0.276556
11.11	4.41744	0.276556
11.111	-20.935	0.276556
11.112	2.37721	0.276556
11.113	2.56449	0.276556
11.114	2.19996	0.276556
11.115	1.3995	0.276556
11.116	0.409563	0.276556
11.117	-0.470147	0.276556
11.118	-0.983114	0.276556
11.119	-0.98416	0.276556
11.12	-0.485344	0.276556
11.121	0.328001	0.276556
11.122	1.19804	0.276556
11.123	1.8486	0.276556
11.124	2.07473	0.276556
11.125	1.8016	0.276556
11.126	-16.4127	0.276556
11.127	1.49322	0.276556
11.128	14.358	0.276556
11.129	-1.43334	0.276556
11.13	-1.72062	0.276556
11.131	-1.58931	0.276556
11.132	-1.12865	0.276556
11.133	-0.508891	0.276556
11.134	0.0753159	0.276556
11.135	0.465505	0.276556
11.136	0.561948	0.276556
11.137	0.411423	0.276556
11.138	0.0678258	0.276556
11.139	-0.347473	0.276556
11.14	-0.715751	0.276556
11.141	-0.953237	0.276556
11.142	3.36465	0.276556
11.143	1.07143	0.276556
11.144	-6.84467	0.276556
11.145	4.28711	0.276556
11.146	-0.200904	0.276556
11.147	0.0143679	0.276556
11.148	0.128773	0.276556
11.149	0.115361	0.276556
11.15	-0.0195842	0.276556
11.151	-0.22675	0.276556
11.152	-0.409083	0.276556
11.153	-0.470196	0.276556
11.154	-0.31632	0.276556
11.155	0.12989	0.276556
11.156	0.852861	0.276556
11.157	1.75361	0.276556
11.158	2.66316	0.276556
11.159	-13.7357	0.276556
11.16	21.0421	0.276556
11.161	-17.0338	0.276556
11.162	2.9432	0.276556
11.163	1.97675	0.276556
11.164	0.907403	0.276556
11.165	0.00896259	0.276933
11.166	-0.493649	0.276556
11.167	-0.502926	0.276556
11.168	-0.101242	0.276933
11.169	0.471593	0.276933
11.17	0.912223	0.276933
11.171	0.900279	0.276933
11.172	0.257451	0.276556
11.173	-1.00639	0.276933
11.174	-2.67948	0.276933
11.175	-4.40705	0.276933
11.176	0.796138	0.276933
11.177	6.47033	0.276556
11.178	8.24812	0.276933
11.179	-5.57647	0.276933
11.18	-4.12529	0.276933
11.181	-2.38761	0.276933
11.182	-0.681885	0.276556
11.183	0.718078	0.276933
11.184	1.62026	0.276933
11.185	1.94546	0.276933
11.186	1.62651	0.276933
11.187	0.768062	0.276933
11.188	-0.537356	0.276933
11.189	-2.10405	0.276933
11.19	-3.68909	0.276933
11.191	-5.01966	0.276933
11.192	3.32058	0.276933
11.193	15.1331	0.276933
11.194	-8.70414	0.276933
11.195	0.610682	0.276933
11.196	-2.70192	0.276933
11.197	-1.18008	0.276933
11.198	0.0299879	0.276933
11.199	0.722572	0.276933
11.2	0.857147	0.276933
11.201	0.560409	0.276933
11.202	0.0708265	0.276933
11.203	-0.348481	0.276933
11.204	-0.484043	0.276933
11.205	-0.216666	0.276933
11.206	0.420436	0.276933
11.207	1.28291	0.276933
11.208	2.16457	0.276933
11.209	-14.8612	0.276933
11.21	25.0502	0.276933
11.211	-18.4935	0.276933
11.212	2.59928	0.276933
11.213	1.80762	0.276933
11.214	0.911731	0.276933
11.215	0.122766	0.276933
11.216	-0.378289	0.276933
11.217	-0.494253	0.276933
11.218	-0.25354	0.276933
11.219	0.19063	0.276933
11.22	0.628863	0.276933
11.221	0.797664	0.276933
11.222	0.517851	0.276556
11.223	-0.263685	0.276933
11.224	-1.43943	0.276933
11.225	-2.76321	0.276556
11.226	-3.98429	0.276556
11.227	5.21169	0.276556
11.228	9.24671	0.276556
11.229	-4.07671	0.276933
11.23	-2.9958	0.276556
11.231	-1.70572	0.276556
11.232	-0.515875	0.276556
11.233	0.327371	0.276933
11.234	0.708611	0.276556
11.235	0.664966	0.276556
11.236	0.337856	0.276556
11.237	-0.0104559	0.276556
11.238	-0.215359	0.276933
11.239	-0.170715	0.276933
11.24	0.112348	0.276933
11.241	0.521149	0.276933
11.242	0.895098	0.276933
11.243	1.70424	0.276933
11.244	-8.64046	0.276556
11.245	4.91032	0.276933
11.246	0.493449	0.276933
11.247	0.215716	0.276556
11.248	0.0829598	0.276933
11.249	0.108562	0.276933
11.25	0.216283	0.276933
11.251	0.275291	0.276933
11.252	0.173062	0.276933
11.253	-0.161938	0.276933
11.254	-0.689361	0.276933
11.255	-1.24078	0.276556
11.256	-1.61196	0.276933
11.257	-1.61805	0.276933
11.258	-1.16698	0.276933
11.259	15.3371	0.276556
11.26	4.29363	0.276933
11.261	-22.0234	0.276933
11.262	2.52387	0.276933
11.263	2.70794	0.276933
11.264	2.32383	0.276933
11.265	1.49316	0.276933
11.266	0.467485	0.276933
11.267	-0.449579	0.276933
11.268	-0.995759	0.276933
11.269	-1.02656	0.276933
11.27	-0.547549	0.276933
11.271	0.25692	0.276933
11.272	1.13115	0.276556
11.273	1.80192	0.276556
11.274	2.06683	0.276556
11.275	1.8529	0.276556
11.276	-15.4557	0.276556
11.277	1.20901	0.276556
11.278	12.9123	0.276933
11.279	-1.03281	0.276556
11.28	-1.29162	0.276933
11.281	-1.20986	0.276556
11.282	-0.891941	0.276933
11.283	-0.496063	0.276556
11.284	-0.169505	0.276556
11.285	-0.0137579	0.276933
11.286	0.000604116	0.276556
11.287	0.000739805	0.276933
11.288	0.0817662	0.276556
11.289	0.337406	0.276556
11.29	0.776606	0.276556
11.291	1.30899	0.276556
11.292	1.77744	0.276556
11.293	-1.53138	0.276556
11.294	-8.67691	0.276556
11.295	5.35049	0.276556
11.296	1.08265	0.276556
11.297	0.567718	0.276556
11.298	0.207623	0.276556
11.299	0.0610947	0.276556
11.3	0.0750744	0.276556
11.301	0.114517	0.276556
11.302	0.0504479	0.276556
11.303	-0.223395	0.276556
11.304	-0.695786	0.276556
11.305	-1.20833	0.276556
11.306	-1.5537	0.276933
11.307	-1.53824	0.276556
11.308	-1.06379	0.276556
11.309	16.255	0.276556
11.31	2.85977	0.276556
11.311	-21.8045	0.276556
11.312	2.63283	0.276933
11.313	2.77076	0.276556
11.314	2.33882	0.276933
11.315	1.4785	0.276556
11.316	0.455244	0.276556
11.317	-0.427714	0.276933
11.318	-0.931239	0.276933
11.319	-0.937679	0.276556
11.32	-0.479946	0.276556
11.321	0.244486	0.276556
11.322	0.986307	0.276933
11.323	1.49865	0.276933
11.324	1.61457	0.276556
11.325	1.2909	0.276556
11.326	-12.8879	0.276933
11.327	1.00279	0.276556
11.328	12.3365	0.276933
11.329	-1.57499	0.276556
