Time	EMG	Muscle Force
17.598	0.32816	0.27806
17.599	-0.402644	0.27806
17.6	-0.857509	0.27806
17.601	-0.922227	0.27806
17.602	-0.581448	0.27806
17.603	0.0540974	0.27806
17.604	0.763905	0.27806
17.605	1.28229	0.27806
17.606	1.32513	0.27806
17.607	0.726026	0.27806
17.608	-0.533495	0.27806
17.609	-2.28165	0.27806
17.61	-4.18723	0.27806
17.611	-6.8753	0.27806
17.612	8.56081	0.27806
17.613	14.7629	0.27806
17.614	-6.37455	0.27806
17.615	-4.96424	0.27806
17.616	-3.14519	0.27806
17.617	-1.27682	0.277683
17.618	0.317701	0.277683
17.619	1.41205	0.27806
17.62	1.9234	0.277683
17.621	1.79171	0.277683
17.622	1.12214	0.277683
17.623	0.0020254	0.277683
17.624	-1.41783	0.277683
17.625	-2.95092	0.27806
17.626	-4.37311	0.277683
17.627	1.6666	0.277683
17.628	7.21098	0.27806
17.629	-3.70988	0.27806
17.63	6.04995	0.277683
17.631	-3.70121	0.277683
17.632	-2.23213	0.277683
17.633	-0.899489	0.277683
17.634	0.0434434	0.277683
17.635	0.488246	0.277683
17.636	0.497631	0.277683
17.637	0.270325	0.277683
17.638	0.0368316	0.277683
17.639	-0.00406241	0.277683
17.64	0.268621	0.27806
17.641	0.813154	0.277683
17.642	1.48057	0.277683
17.643	2.0741	0.277683
17.644	-17.8211	0.277683
17.645	21.6496	0.277683
17.646	-12.3666	0.277683
17.647	4.46753	0.277683
17.648	0.525044	0.277683
17.649	-0.21623	0.277683
17.65	-0.710678	0.277683
17.651	-0.832131	0.277683
17.652	-0.551526	0.277683
17.653	0.0295869	0.277683
17.654	0.699141	0.277683
17.655	1.1971	0.277683
17.656	1.23971	0.277683
17.657	0.65967	0.277683
17.658	-0.562679	0.277683
17.659	-2.25948	0.277683
17.66	-4.10722	0.277683
17.661	-5.74372	0.277683
17.662	7.70142	0.277683
17.663	14.0812	0.277683
17.664	-6.19397	0.277683
17.665	-4.80848	0.277683
17.666	-3.02149	0.277683
17.667	-1.18322	0.277683
17.668	0.386801	0.277683
17.669	1.45841	0.277683
17.67	1.93782	0.277683
17.671	1.75879	0.277683
17.672	1.02684	0.277683
17.673	-0.16211	0.277683
17.674	-1.63841	0.277683
17.675	-3.1937	0.277683
17.676	-4.58862	0.277683
17.677	3.38225	0.277683
17.678	7.83249	0.277683
17.679	-5.25104	0.277683
17.68	5.27688	0.277683
17.681	-3.444	0.277683
17.682	-1.96973	0.277683
17.683	-0.677525	0.277683
17.684	0.196766	0.277683
17.685	0.564991	0.277683
17.686	0.505579	0.277683
17.687	0.223161	0.277683
17.688	-0.0492191	0.277683
17.689	-0.115705	0.277683
17.69	0.142325	0.277683
17.691	0.685775	0.277683
17.692	1.37078	0.277683
17.693	2.00412	0.277683
17.694	-16.2916	0.277683
17.695	21.35	0.277683
17.696	-13.4029	0.277683
17.697	4.26705	0.277683
17.698	0.713459	0.277683
17.699	-0.0436742	0.277683
17.7	-0.578018	0.277683
17.701	-0.750395	0.277683
17.702	-0.518848	0.277683
17.703	0.0207111	0.277683
17.704	0.65936	0.277683
17.705	1.13719	0.277683
17.706	1.16682	0.277683
17.707	0.579615	0.277683
17.708	-0.641512	0.277683
17.709	-2.32533	0.277683
17.71	-4.14741	0.277683
17.711	-4.45599	0.277683
17.712	7.13762	0.277683
17.713	13.3194	0.277683
17.714	-6.1191	0.277683
17.715	-4.73046	0.277683
17.716	-2.94693	0.277683
17.717	-1.11104	0.277683
17.718	0.461786	0.277683
17.719	1.53771	0.277683
17.72	2.00891	0.277683
17.721	1.79639	0.277683
17.722	0.996379	0.277683
17.723	-0.295305	0.277683
17.724	-1.89444	0.277683
17.725	-3.56622	0.277683
17.726	-5.04197	0.277683
17.727	4.93672	0.277683
17.728	8.59317	0.277683
17.729	-6.23186	0.277683
17.73	4.70582	0.277683
17.731	-3.52223	0.277683
17.732	-1.93667	0.277683
17.733	-0.5688	0.277683
17.734	0.341115	0.277683
17.735	0.708188	0.277683
17.736	0.617289	0.277683
17.737	0.277466	0.277683
17.738	-0.0694835	0.277683
17.739	-0.220067	0.277683
17.74	-0.0455201	0.277683
17.741	0.430584	0.277683
17.742	1.081	0.277683
17.743	1.72479	0.277683
17.744	-14.3346	0.277683
17.745	21.535	0.277683
17.746	-14.6521	0.277683
17.747	3.67062	0.277683
17.748	0.880619	0.277683
17.749	0.155039	0.277683
17.75	-0.391176	0.277683
17.751	-0.60853	0.277683
17.752	-0.439255	0.277683
17.753	0.0332702	0.277683
17.754	0.612321	0.277683
17.755	1.04692	0.277683
17.756	1.05213	0.277683
17.757	0.460506	0.277683
17.758	-0.743902	0.277683
17.759	-2.39077	0.277683
17.76	-4.16058	0.277683
17.761	-2.75404	0.277683
17.762	6.23894	0.277683
17.763	12.3607	0.277683
17.764	-5.97804	0.277683
17.765	-4.59784	0.277683
17.766	-2.83232	0.277683
17.767	-1.01256	0.277683
17.768	0.552219	0.277683
17.769	1.62437	0.277683
17.77	2.07981	0.277683
17.771	1.82417	0.277683
17.772	0.943268	0.277683
17.773	-0.466095	0.277683
17.774	-2.20167	0.277683
17.775	-3.99702	0.277683
17.776	-5.5496	0.277683
17.777	6.83238	0.277683
17.778	9.61781	0.277683
17.779	-7.62425	0.277683
17.78	3.93654	0.277683
17.781	-3.52685	0.277683
17.782	-1.82696	0.277683
17.783	-0.397488	0.277683
17.784	0.520874	0.277683
17.785	0.854268	0.277683
17.786	0.703391	0.277683
17.787	0.290167	0.277683
17.788	-0.129361	0.277683
17.789	-0.343466	0.277683
17.79	-0.217203	0.277683
17.791	0.233831	0.277683
17.792	0.889778	0.277683
17.793	1.57337	0.277683
17.794	-12.669	0.277683
17.795	21.5837	0.277683
17.796	-15.8274	0.277683
17.797	3.20849	0.277683
17.798	1.08932	0.277683
17.799	0.361781	0.277683
17.8	-0.220778	0.277683
17.801	-0.495767	0.277683
17.802	-0.389694	0.277683
17.803	0.0248449	0.277683
17.804	0.559712	0.277683
17.805	0.968108	0.277683
17.806	0.962889	0.277683
17.807	0.37395	0.277683
17.808	-0.815372	0.277683
17.809	-2.43506	0.277683
17.81	-4.16706	0.277683
17.811	-1.38697	0.277683
17.812	5.44039	0.277683
17.813	11.5971	0.277683
17.814	-5.83478	0.277683
17.815	-4.44878	0.277683
17.816	-2.69532	0.277683
17.817	-0.903154	0.277683
17.818	0.622075	0.277683
17.819	1.64664	0.277683
17.82	2.04858	0.277683
17.821	1.74255	0.277683
17.822	0.825722	0.277683
17.823	-0.594173	0.277683
17.824	-2.305	0.277683
17.825	-4.03591	0.277683
17.826	-5.49051	0.277683
17.827	8.01325	0.277683
17.828	9.70642	0.277683
17.829	-8.8801	0.277683
17.83	3.4613	0.277683
17.831	-3.18866	0.277683
17.832	-1.55884	0.277683
17.833	-0.216235	0.277683
17.834	0.62074	0.277683
17.835	0.892214	0.277683
17.836	0.700328	0.277683
17.837	0.256395	0.277683
17.838	-0.193407	0.277683
17.839	-0.445218	0.277683
17.84	-0.362536	0.277683
17.841	0.0524497	0.277683
17.842	0.697985	0.277683
17.843	1.41087	0.277683
17.844	-10.7053	0.277683
17.845	21.4771	0.277683
17.846	-17.2295	0.277683
17.847	2.762	0.277683
17.848	1.34791	0.277683
17.849	0.619212	0.277683
17.85	-0.0102202	0.277683
17.851	-0.362636	0.277683
17.852	-0.344545	0.277683
17.853	-0.0116689	0.277683
17.854	0.46353	0.277683
17.855	0.844652	0.277683
17.856	0.846729	0.277683
17.857	0.29802	0.277683
17.858	-0.822943	0.277683
17.859	-2.35578	0.277683
17.86	-3.99683	0.277683
17.861	-0.212607	0.277683
17.862	4.4216	0.277683
17.863	10.751	0.277683
17.864	-5.55335	0.277683
17.865	-4.22162	0.277683
17.866	-2.53331	0.277683
17.867	-0.801061	0.277683
17.868	0.678675	0.277683
17.869	1.67115	0.277683
17.87	2.04289	0.277683
17.871	1.69925	0.277683
17.872	0.732008	0.277683
17.873	-0.747817	0.277683
17.874	-2.51331	0.277683
17.875	-4.2731	0.277683
17.876	-5.71394	0.277683
17.877	9.85488	0.277683
17.878	10.0696	0.277683
17.879	-10.4701	0.277683
17.88	2.97464	0.277683
17.881	-2.97005	0.277683
17.882	-1.3238	0.277683
17.883	-0.0116434	0.277683
17.884	0.761477	0.277683
17.885	0.954789	0.277683
17.886	0.68868	0.277683
17.887	0.185849	0.277683
17.888	-0.297861	0.277683
17.889	-0.556635	0.277683
17.89	-0.455729	0.277683
17.891	0.000669853	0.277683
17.892	0.706705	0.277683
17.893	1.49165	0.277683
17.894	-9.53457	0.277683
17.895	20.8394	0.277683
17.896	-18.0584	0.277683
17.897	2.81272	0.277683
17.898	1.55831	0.277683
17.899	0.775377	0.277683
17.9	0.0851368	0.277683
17.901	-0.32018	0.277683
17.902	-0.338559	0.277683
17.903	-0.0278515	0.277683
17.904	0.434125	0.277683
17.905	0.804193	0.277683
17.906	0.790551	0.277683
17.907	0.221048	0.277683
17.908	-0.918927	0.277683
17.909	-2.45965	0.277683
17.91	-4.09045	0.277683
17.911	1.31797	0.277683
17.912	3.67657	0.277683
17.913	9.98653	0.277683
17.914	-5.48218	0.277683
17.915	-4.12042	0.277683
17.916	-2.41867	0.277683
17.917	-0.690007	0.277683
17.918	0.770041	0.277683
17.919	1.72778	0.277683
17.92	2.04981	0.277683
17.921	1.64806	0.277683
17.922	0.6239	0.277683
17.923	-0.899181	0.277683
17.924	-2.67936	0.277683
17.925	-4.41354	0.277683
17.926	-5.78604	0.277683
17.927	11.1894	0.277683
17.928	10.4982	0.277683
17.929	-11.7256	0.277683
17.93	2.18633	0.277683
17.931	-2.64944	0.277683
17.932	-1.03596	0.277683
17.933	0.208619	0.277683
17.934	0.898107	0.277683
17.935	1.00943	0.277683
17.936	0.674437	0.277683
17.937	0.118586	0.277683
17.938	-0.400298	0.277683
17.939	-0.677858	0.277683
17.94	-0.578748	0.277683
17.941	-0.102469	0.277683
17.942	0.649651	0.277683
17.943	1.50681	0.277683
17.944	-8.04568	0.277683
17.945	20.5233	0.277683
17.946	-19.2593	0.277683
17.947	2.5365	0.277683
17.948	1.87323	0.277683
17.949	1.04407	0.277683
17.95	0.274547	0.277683
17.951	-0.225917	0.277683
17.952	-0.336727	0.277683
17.953	-0.101935	0.277683
17.954	0.313172	0.277683
17.955	0.673764	0.277683
17.956	0.689485	0.277683
17.957	0.185671	0.277683
17.958	-0.859153	0.277683
17.959	-2.28848	0.277683
17.96	-3.81071	0.277683
17.961	2.0686	0.277308
17.962	2.5532	0.277683
17.963	9.41871	0.277683
17.964	-5.1482	0.277683
17.965	-3.87718	0.277683
17.966	-2.27285	0.277683
17.967	-0.624916	0.277683
17.968	0.784854	0.277683
17.969	1.72216	0.277683
17.97	2.03797	0.277683
17.971	1.62672	0.277683
17.972	0.574819	0.277683
17.973	-1.00001	0.277683
17.974	-2.84681	0.277683
17.975	-4.64277	0.277683
17.976	-6.05069	0.277683
17.977	12.7145	0.277683
17.978	10.7175	0.277683
17.979	-12.8706	0.277683
17.98	2.00973	0.277683
17.981	-2.62297	0.277683
17.982	-0.958553	0.277683
17.983	0.308164	0.277683
17.984	0.995415	0.277683
17.985	1.08848	0.277683
17.986	0.726421	0.277683
17.987	0.13721	0.277683
17.988	-0.419394	0.277683
17.989	-0.740766	0.277683
17.99	-0.69074	0.277683
17.991	-0.26208	0.277683
17.992	0.454409	0.277683
17.993	1.29877	0.277683
17.994	-6.58587	0.277683
17.995	20.4093	0.277683
17.996	-20.2514	0.277683
17.997	2.53018	0.277683
17.998	1.92931	0.277683
17.999	1.1393	0.277683
18	0.378998	0.277683
18.001	-0.14122	0.277683
18.002	-0.293027	0.277683
18.003	-0.110792	0.277683
18.004	0.255849	0.277683
18.005	0.587416	0.277683
18.006	0.602583	0.277683
18.007	0.130926	0.277683
18.008	-0.851549	0.277683
18.009	-2.19885	0.277683
18.01	-3.63627	0.277683
18.011	2.90359	0.277683
18.012	1.57155	0.277683
18.013	8.92233	0.277683
18.014	-4.90775	0.277683
18.015	-3.69416	0.277683
18.016	-2.14988	0.277683
18.017	-0.549821	0.277683
18.018	0.82984	0.277683
18.019	1.74929	0.277683
18.02	2.04413	0.277683
18.021	1.59736	0.277683
18.022	0.490532	0.277683
18.023	-1.15274	0.277683
18.024	-3.06279	0.277683
18.025	-4.89329	0.277683
18.026	-6.28872	0.277683
18.027	14.5366	0.277683
18.028	11.1465	0.277683
18.029	-14.3813	0.277683
18.03	1.41063	0.277683
18.031	-2.41037	0.277683
18.032	-0.73324	0.277683
18.033	0.501931	0.277683
18.034	1.13032	0.277683
18.035	1.15754	0.277683
18.036	0.737893	0.277683
18.037	0.104646	0.277683
18.038	-0.481939	0.277683
18.039	-0.82566	0.277683
18.04	-0.795703	0.277683
18.041	-0.38446	0.277683
18.042	0.322316	0.277683
18.043	1.17098	0.277683
18.044	-5.17539	0.277683
18.045	20.0942	0.277683
18.046	-21.106	0.277683
18.047	2.54203	0.277683
18.048	1.97	0.277683
18.049	1.19649	0.277683
18.05	0.443693	0.277683
18.051	-0.0729059	0.277683
18.052	-0.222832	0.277683
18.053	-0.0464291	0.277683
18.054	0.299254	0.277683
18.055	0.587044	0.277683
18.056	0.530679	0.277683
18.057	-0.0350516	0.277683
18.058	-1.11763	0.277683
18.059	-2.54838	0.277683
18.06	-3.34902	0.277683
18.061	4.44474	0.277683
18.062	0.933879	0.277683
18.063	8.30676	0.277683
18.064	-5.03433	0.277683
18.065	-3.71547	0.277683
18.066	-2.09012	0.277683
18.067	-0.443055	0.277683
18.068	0.94805	0.277683
18.069	1.84789	0.277683
18.07	2.0978	0.277683
18.071	1.59171	0.277683
18.072	0.388366	0.277683
18.073	-1.34492	0.277683
18.074	-3.31682	0.277683
18.075	-5.15467	0.277683
18.076	-6.48336	0.277683
18.077	15.8618	0.277683
18.078	11.5836	0.277683
18.079	-14.9559	0.277683
18.08	1.1987	0.277683
18.081	-2.30942	0.277683
18.082	-0.904977	0.277683
18.083	0.0403663	0.277683
18.084	0.522285	0.277683
18.085	0.691264	0.277683
18.086	0.750807	0.277683
18.087	0.832571	0.277683
18.088	0.926541	0.27806
18.089	0.876846	0.27806
18.09	0.464667	0.277683
18.091	-0.468293	0.277683
18.092	-1.91981	0.27806
18.093	-3.67503	0.277683
18.094	-11.2875	0.277683
18.095	10.1215	0.277683
18.096	17.726	0.277683
18.097	-6.38284	0.277683
18.098	-5.0915	0.277683
18.099	-3.36941	0.277683
18.1	-1.60767	0.277683
18.101	-0.132753	0.277683
18.102	0.874738	0.277683
18.103	1.37615	0.277683
18.104	1.43944	0.277683
18.105	1.1934	0.277683
18.106	0.721895	0.277683
18.107	0.0418604	0.27806
18.108	-0.847025	0.27806
18.109	-1.92606	0.277683
18.11	-3.11266	0.277683
18.111	-2.00015	0.277683
18.112	5.24082	0.277683
18.113	-0.0608695	0.277683
18.114	7.62046	0.277683
18.115	-4.67774	0.277683
18.116	-3.44624	0.277683
18.117	-1.92295	0.277683
18.118	-0.363683	0.277683
18.119	0.96558	0.277683
18.12	1.83233	0.277683
18.121	2.05121	0.277683
18.122	1.521	0.277683
18.123	0.285063	0.277683
18.124	-1.47467	0.277683
18.125	-3.46212	0.277683
18.126	-5.29671	0.277683
18.127	-6.59688	0.277683
18.128	17.2818	0.277683
18.129	11.6857	0.277683
18.13	-16.1425	0.277683
18.131	0.897683	0.277683
18.132	-2.13252	0.277683
18.133	-0.728922	0.277683
18.134	0.187523	0.277683
18.135	0.623196	0.277683
18.136	0.740736	0.277683
18.137	0.749439	0.277683
18.138	0.782816	0.277683
18.139	0.844225	0.277683
18.14	0.771984	0.277683
18.141	0.363907	0.277683
18.142	-0.542391	0.277683
18.143	-1.94649	0.277683
18.144	-3.64495	0.277683
18.145	-9.72841	0.277683
18.146	9.39897	0.277683
18.147	16.7153	0.277683
18.148	-6.35195	0.277683
18.149	-5.09565	0.277683
18.15	-3.36267	0.277683
18.151	-1.52212	0.277683
18.152	0.0863913	0.277683
18.153	1.2275	0.277683
18.154	1.79411	0.277683
18.155	1.76225	0.277683
18.156	1.23367	0.277683
18.157	0.283587	0.277683
18.158	-0.964767	0.277683
18.159	-2.36374	0.277683
18.16	-3.72527	0.277683
18.161	-1.06845	0.277683
18.162	5.74276	0.277683
18.163	-1.53975	0.277683
18.164	7.1807	0.277683
18.165	-3.76827	0.277683
18.166	-2.42296	0.277683
18.167	-1.15075	0.277683
18.168	-0.211573	0.277683
18.169	0.271256	0.277683
18.17	0.347066	0.277683
18.171	0.212387	0.277683
18.172	0.0911964	0.277683
18.173	0.177605	0.277683
18.174	0.582132	0.277683
18.175	1.23897	0.277683
18.176	1.96909	0.277683
18.177	2.55085	0.277683
18.178	-21.0511	0.277683
18.179	21.018	0.277683
18.18	-10.0939	0.277683
18.181	5.55598	0.277683
18.182	0.249541	0.277683
18.183	-0.543699	0.277683
18.184	-1.01889	0.27806
18.185	-1.07089	0.277683
18.186	-0.698847	0.277683
18.187	-0.0231094	0.277683
18.188	0.731214	0.277683
18.189	1.29909	0.277683
18.19	1.40286	0.277683
18.191	0.878408	0.277683
18.192	-0.29927	0.277683
18.193	-1.97311	0.277683
18.194	-3.83005	0.277683
18.195	-8.84268	0.277683
18.196	8.67639	0.277683
18.197	15.7528	0.277683
18.198	-6.21759	0.277683
